1632626100000,42110.52000000,42325.00000000,42015.73000000,42293.62000000,371.34252000,1632626999999,15649799.62674820,9066,152.14160000,6417900.95399320,0
1632627000000,42293.62000000,42397.95000000,42239.80000000,42254.95000000,223.88732000,1632627899999,9473662.66868900,8305,99.83463000,4224511.32973520,0
1632627900000,42254.96000000,42275.55000000,42144.00000000,42212.40000000,207.11600000,1632628799999,8738496.33759140,6758,78.28373000,3303086.53427330,0
1632628800000,42212.41000000,42212.41000000,42030.47000000,42145.21000000,276.91434000,1632629699999,11663242.11732730,8421,98.25571000,4138198.71421250,0
1632629700000,42149.43000000,42198.45000000,42050.00000000,42059.14000000,166.44457000,1632630599999,7009661.09920780,6663,89.84288000,3784150.74007520,0
1632630600000,42059.14000000,42059.15000000,41855.00000000,42011.91000000,465.85001000,1632631499999,19550001.95434960,10997,188.98938000,7931216.23112280,0
1632631500000,42011.91000000,42252.15000000,41978.74000000,42223.06000000,305.17141000,1632632399999,12851552.02738540,9184,154.38506000,6503551.76157140,0
1632632400000,42223.05000000,42268.42000000,42144.37000000,42264.26000000,195.35230000,1632633299999,8247224.70206780,8941,104.14267000,4396411.74269540,0
1632633300000,42264.27000000,42302.79000000,42131.55000000,42167.53000000,244.44106000,1632634199999,10320724.20581930,8803,115.52635000,4877589.69784000,0
1632634200000,42167.53000000,42169.82000000,41968.67000000,42144.81000000,259.64788000,1632635099999,10921108.83900790,10390,141.17572000,5938284.89932300,0
1632635100000,42144.82000000,42181.62000000,42017.00000000,42069.04000000,235.94650000,1632635999999,9933520.60209180,8279,117.60290000,4951615.02214580,0
1632636000000,42069.03000000,42127.13000000,41940.00000000,42008.01000000,307.39926000,1632636899999,12916587.55039550,8550,149.55524000,6284930.36378280,0
1632636900000,42008.02000000,42142.68000000,41961.00000000,42138.55000000,259.85450000,1632637799999,10931223.10595080,6847,116.23432000,4889719.18259440,0
1632637800000,42138.55000000,42184.06000000,42026.95000000,42066.34000000,217.19311000,1632638699999,9144103.21688040,5951,108.83356000,4582027.24656620,0
1632638700000,42066.34000000,42156.22000000,41930.70000000,41963.14000000,311.08230000,1632639599999,13075932.10692680,8972,162.23450000,6819857.79932640,0
1632639600000,41963.13000000,42037.03000000,41913.43000000,41987.39000000,288.27542000,1632640499999,12100656.54565690,9443,138.92904000,5831717.47309350,0
1632640500000,41987.38000000,42060.00000000,41766.93000000,41868.07000000,528.11909000,1632641399999,22119166.98525770,14127,260.12177000,10895878.06437530,0
1632641400000,41868.07000000,41942.85000000,41071.44000000,41155.09000000,2078.26648000,1632642299999,86084125.90765460,45436,827.63962000,34286196.38886500,0
1632642300000,41155.09000000,41513.80000000,40750.00000000,41231.34000000,2783.47706000,1632643199999,114260226.35833670,50343,1359.60242000,55836257.13611730,0
1632643200000,41227.07000000,41691.31000000,41181.76000000,41294.88000000,1713.52139000,1632644099999,71032209.86629580,30124,921.46065000,38198845.89129640,0
1632644100000,41294.88000000,41463.37000000,41037.13000000,41403.58000000,1265.91549000,1632644999999,52230962.69544450,29036,658.40204000,27165369.57436810,0
1632645000000,41403.58000000,41511.01000000,41293.81000000,41309.53000000,626.98945000,1632645899999,25953532.67710680,15951,312.99868000,12957143.30559890,0
1632645900000,41309.54000000,41610.00000000,41238.91000000,41607.53000000,561.23048000,1632646799999,23273521.52852720,14229,287.70996000,11931014.02769120,0
1632646800000,41607.53000000,41700.00000000,41500.68000000,41509.90000000,607.42903000,1632647699999,25264910.81945090,14078,313.68144000,13048463.92676880,0
1632647700000,41509.90000000,42602.18000000,41509.08000000,42325.00000000,2108.97324000,1632648599999,88953593.69868870,45448,1167.48525000,49237308.91938630,0
1632648600000,42325.00000000,42686.99000000,42314.00000000,42566.29000000,1314.19045000,1632649499999,55887423.54416460,25358,634.98639000,27005959.05095080,0
1632649500000,42566.28000000,43746.90000000,42566.28000000,43251.33000000,3209.77610000,1632650399999,138942721.65300340,71568,1687.72025000,73022223.31528480,0
1632650400000,43251.33000000,43489.00000000,43118.88000000,43174.17000000,1295.89942000,1632651299999,56122613.49904780,29229,644.85929000,27929545.55093510,0
1632651300000,43174.16000000,43184.19000000,42928.74000000,42984.17000000,882.69435000,1632652199999,37985422.54943040,22413,420.59396000,18100067.16100280,0
1632652200000,42984.17000000,43200.00000000,42832.36000000,43135.21000000,627.52290000,1632653099999,27005652.38388600,17314,363.12384000,15628276.97084160,0
1632653100000,43135.21000000,43150.00000000,42970.34000000,43003.37000000,408.29380000,1632653999999,17574320.07103620,12508,182.49230000,7855392.34330080,0
1632654000000,43003.37000000,43216.84000000,43000.00000000,43143.25000000,254.61266000,1632654899999,10976495.34877210,10944,126.41191000,5449192.65970170,0
1632654900000,43143.26000000,43322.02000000,43091.73000000,43123.34000000,483.52145000,1632655799999,20877995.56841300,13430,266.43385000,11505140.91057620,0
1632655800000,43123.34000000,43168.61000000,42998.81000000,43009.29000000,412.11587000,1632656699999,17750770.45579620,12340,197.30787000,8499791.35193140,0
1632656700000,43008.84000000,43168.90000000,43005.75000000,43063.57000000,423.72508000,1632657599999,18259697.88578210,10960,237.00436000,10213247.14733720,0
1632657600000,43063.57000000,43447.71000000,43063.57000000,43399.67000000,818.87204000,1632658499999,35440981.56884300,19667,458.70926000,19851272.89830760,0
1632658500000,43399.66000000,43417.01000000,43264.40000000,43380.01000000,442.41114000,1632659399999,19171810.80222520,14670,234.80096000,10174870.63955890,0
1632659400000,43380.01000000,43467.22000000,43251.18000000,43298.53000000,466.63115000,1632660299999,20226653.72725230,15394,206.72222000,8961291.51133090,0
1632660300000,43298.52000000,43298.52000000,43181.53000000,43262.20000000,367.80349000,1632661199999,15901582.71890530,11480,165.29690000,7146257.80588920,0
1632661200000,43262.21000000,43325.00000000,43189.66000000,43225.00000000,338.35136000,1632662099999,14639246.12227170,10694,131.52515000,5689797.71641100,0
1632662100000,43225.01000000,43350.00000000,43142.27000000,43238.18000000,230.96539000,1632662999999,9993348.62516510,9632,114.06999000,4935658.78267350,0
1632663000000,43238.18000000,43343.09000000,43116.57000000,43146.12000000,310.83320000,1632663899999,13436363.62225090,9615,160.05743000,6921821.55190060,0
1632663900000,43146.13000000,43227.00000000,43134.28000000,43217.41000000,270.59860000,1632664799999,11684564.06605040,8594,163.20312000,7046574.67695620,0
1632664800000,43217.41000000,43260.00000000,43091.34000000,43137.66000000,324.77400000,1632665699999,14026663.37269000,9889,167.15694000,7221331.78298600,0
1632665700000,43136.95000000,43399.99000000,43130.64000000,43300.98000000,355.92619000,1632666599999,15399741.49864070,10121,210.83121000,9122918.68988690,0
1632666600000,43300.97000000,43321.73000000,43128.73000000,43264.29000000,378.33074000,1632667499999,16350845.74506180,11013,187.31740000,8096700.69420880,0
1632667500000,43264.26000000,43379.99000000,43151.10000000,43318.36000000,493.86367000,1632668399999,21374514.43586670,12607,263.63197000,11408626.90594110,0
1632668400000,43318.37000000,43373.97000000,43217.15000000,43254.17000000,456.80094000,1632669299999,19778718.90093170,13666,215.65964000,9337595.06882310,0
